Timestamp,GPU Index,GPU Name,Utilization %,Memory Used (MiB),Memory Total (MiB)
2025-05-08 04:21:14,NVML library version: 550.144,,,,
2025-05-08 04:23:15,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 04:23:15,NVML library version: 550.144,,,,
2025-05-08 04:25:15,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 04:25:15,NVML library version: 550.144,,,,
2025-05-08 04:27:15,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 04:27:15,NVML library version: 550.144,,,,
2025-05-08 04:29:15,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 04:29:15,NVML library version: 550.144,,,,
2025-05-08 04:31:15,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 04:31:15,NVML library version: 550.144,,,,
2025-05-08 04:33:15,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 04:33:15,NVML library version: 550.144,,,,
2025-05-08 04:35:15,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 04:35:15,NVML library version: 550.144,,,,
2025-05-08 04:37:15,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 04:37:15,NVML library version: 550.144,,,,
2025-05-08 04:39:15,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 04:39:15,NVML library version: 550.144,,,,
2025-05-08 04:41:15,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 04:41:15,NVML library version: 550.144,,,,
2025-05-08 04:43:15,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 04:43:15,NVML library version: 550.144,,,,
2025-05-08 04:45:15,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 04:45:15,NVML library version: 550.144,,,,
2025-05-08 04:47:15,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 04:47:15,NVML library version: 550.144,,,,
2025-05-08 04:49:15,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 04:49:15,NVML library version: 550.144,,,,
2025-05-08 04:51:15,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 04:51:15,NVML library version: 550.144,,,,
2025-05-08 04:53:15,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 04:53:15,NVML library version: 550.144,,,,
2025-05-08 04:55:15,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 04:55:15,NVML library version: 550.144,,,,
2025-05-08 04:57:15,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 04:57:15,NVML library version: 550.144,,,,
2025-05-08 04:59:15,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 04:59:15,NVML library version: 550.144,,,,
2025-05-08 05:01:15,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 05:01:15,NVML library version: 550.144,,,,
2025-05-08 05:03:15,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 05:03:15,NVML library version: 550.144,,,,
2025-05-08 05:05:15,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 05:05:15,NVML library version: 550.144,,,,
2025-05-08 05:07:15,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 05:07:15,NVML library version: 550.144,,,,
2025-05-08 05:09:15,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 05:09:15,NVML library version: 550.144,,,,
2025-05-08 05:11:15,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 05:11:15,NVML library version: 550.144,,,,
2025-05-08 05:13:15,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 05:13:15,NVML library version: 550.144,,,,
2025-05-08 05:15:15,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 05:15:15,NVML library version: 550.144,,,,
2025-05-08 05:17:15,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 05:17:15,NVML library version: 550.144,,,,
2025-05-08 05:19:15,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 05:19:15,NVML library version: 550.144,,,,
2025-05-08 05:21:15,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 05:21:15,NVML library version: 550.144,,,,
2025-05-08 05:23:15,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 05:23:15,NVML library version: 550.144,,,,
2025-05-08 05:25:15,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 05:25:15,NVML library version: 550.144,,,,
2025-05-08 05:27:15,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 05:27:15,NVML library version: 550.144,,,,
2025-05-08 05:29:16,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 05:29:16,NVML library version: 550.144,,,,
2025-05-08 05:31:16,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 05:31:16,NVML library version: 550.144,,,,
2025-05-08 05:33:16,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 05:33:16,NVML library version: 550.144,,,,
2025-05-08 05:35:16,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 05:35:16,NVML library version: 550.144,,,,
2025-05-08 05:37:16,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 05:37:16,NVML library version: 550.144,,,,
2025-05-08 05:39:16,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 05:39:16,NVML library version: 550.144,,,,
2025-05-08 05:41:16,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 05:41:16,NVML library version: 550.144,,,,
2025-05-08 05:43:16,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 05:43:16,NVML library version: 550.144,,,,
2025-05-08 05:45:16,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 05:45:16,NVML library version: 550.144,,,,
2025-05-08 05:47:16,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 05:47:16,NVML library version: 550.144,,,,
2025-05-08 05:49:16,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 05:49:16,NVML library version: 550.144,,,,
2025-05-08 05:51:16,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 05:51:16,NVML library version: 550.144,,,,
2025-05-08 05:53:16,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 05:53:16,NVML library version: 550.144,,,,
2025-05-08 05:55:16,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 05:55:16,NVML library version: 550.144,,,,
2025-05-08 05:57:16,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 05:57:16,NVML library version: 550.144,,,,
2025-05-08 05:59:16,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 05:59:16,NVML library version: 550.144,,,,
2025-05-08 06:01:16,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 06:01:16,NVML library version: 550.144,,,,
2025-05-08 06:03:16,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 06:03:16,NVML library version: 550.144,,,,
2025-05-08 06:05:16,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 06:05:16,NVML library version: 550.144,,,,
2025-05-08 06:07:16,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 06:07:16,NVML library version: 550.144,,,,
2025-05-08 06:09:16,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 06:09:16,NVML library version: 550.144,,,,
2025-05-08 06:11:16,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 06:11:16,NVML library version: 550.144,,,,
2025-05-08 06:13:16,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 06:13:16,NVML library version: 550.144,,,,
2025-05-08 06:15:16,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 06:15:16,NVML library version: 550.144,,,,
2025-05-08 06:17:16,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 06:17:16,NVML library version: 550.144,,,,
2025-05-08 06:19:16,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 06:19:16,NVML library version: 550.144,,,,
2025-05-08 06:21:16,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 06:21:16,NVML library version: 550.144,,,,
2025-05-08 06:23:16,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 06:23:16,NVML library version: 550.144,,,,
2025-05-08 06:25:16,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 06:25:16,NVML library version: 550.144,,,,
2025-05-08 06:27:16,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 06:27:16,NVML library version: 550.144,,,,
2025-05-08 06:29:16,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 06:29:16,NVML library version: 550.144,,,,
2025-05-08 06:31:16,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 06:31:16,NVML library version: 550.144,,,,
2025-05-08 06:33:16,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 06:33:16,NVML library version: 550.144,,,,
2025-05-08 06:35:16,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 06:35:16,NVML library version: 550.144,,,,
2025-05-08 06:37:17,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 06:37:17,NVML library version: 550.144,,,,
2025-05-08 06:39:17,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 06:39:17,NVML library version: 550.144,,,,
2025-05-08 06:41:17,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 06:41:17,NVML library version: 550.144,,,,
2025-05-08 06:43:17,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 06:43:17,NVML library version: 550.144,,,,
2025-05-08 06:45:17,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 06:45:17,NVML library version: 550.144,,,,
2025-05-08 06:47:17,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 06:47:17,NVML library version: 550.144,,,,
2025-05-08 06:49:17,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 06:49:17,NVML library version: 550.144,,,,
2025-05-08 06:51:17,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 06:51:17,NVML library version: 550.144,,,,
2025-05-08 06:53:17,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 06:53:17,NVML library version: 550.144,,,,
2025-05-08 06:55:17,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 06:55:17,NVML library version: 550.144,,,,
2025-05-08 06:57:17,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 06:57:17,NVML library version: 550.144,,,,
2025-05-08 06:59:17,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 06:59:17,NVML library version: 550.144,,,,
2025-05-08 07:01:17,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 07:01:17,NVML library version: 550.144,,,,
2025-05-08 07:03:17,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 07:03:17,NVML library version: 550.144,,,,
2025-05-08 07:05:17,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 07:05:17,NVML library version: 550.144,,,,
2025-05-08 07:07:17,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 07:07:17,NVML library version: 550.144,,,,
2025-05-08 07:09:17,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 07:09:17,NVML library version: 550.144,,,,
2025-05-08 07:11:17,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 07:11:17,NVML library version: 550.144,,,,
2025-05-08 07:13:17,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 07:13:17,NVML library version: 550.144,,,,
2025-05-08 07:15:17,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 07:15:17,NVML library version: 550.144,,,,
2025-05-08 07:17:17,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 07:17:17,NVML library version: 550.144,,,,
2025-05-08 07:19:17,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 07:19:17,NVML library version: 550.144,,,,
2025-05-08 07:21:17,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 07:21:17,NVML library version: 550.144,,,,
2025-05-08 07:23:17,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 07:23:17,NVML library version: 550.144,,,,
2025-05-08 07:25:17,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 07:25:17,NVML library version: 550.144,,,,
2025-05-08 07:27:17,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 07:27:17,NVML library version: 550.144,,,,
2025-05-08 07:29:17,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 07:29:17,NVML library version: 550.144,,,,
2025-05-08 07:31:17,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 07:31:17,NVML library version: 550.144,,,,
2025-05-08 07:33:17,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 07:33:17,NVML library version: 550.144,,,,
2025-05-08 07:35:17,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 07:35:17,NVML library version: 550.144,,,,
2025-05-08 07:37:17,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 07:37:17,NVML library version: 550.144,,,,
2025-05-08 07:39:17,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 07:39:17,NVML library version: 550.144,,,,
2025-05-08 07:41:17,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 07:41:17,NVML library version: 550.144,,,,
2025-05-08 07:43:18,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 07:43:18,NVML library version: 550.144,,,,
2025-05-08 07:45:18,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 07:45:18,NVML library version: 550.144,,,,
2025-05-08 07:47:18,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 07:47:18,NVML library version: 550.144,,,,
2025-05-08 07:49:18,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 07:49:18,NVML library version: 550.144,,,,
2025-05-08 07:51:18,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 07:51:18,NVML library version: 550.144,,,,
2025-05-08 07:53:18,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 07:53:18,NVML library version: 550.144,,,,
2025-05-08 07:55:18,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 07:55:18,NVML library version: 550.144,,,,
2025-05-08 07:57:18,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 07:57:18,NVML library version: 550.144,,,,
2025-05-08 07:59:18,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 07:59:18,NVML library version: 550.144,,,,
2025-05-08 08:01:18,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 08:01:18,NVML library version: 550.144,,,,
2025-05-08 08:03:18,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 08:03:18,NVML library version: 550.144,,,,
2025-05-08 08:05:18,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 08:05:18,NVML library version: 550.144,,,,
2025-05-08 08:07:18,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 08:07:18,NVML library version: 550.144,,,,
2025-05-08 08:09:18,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 08:09:18,NVML library version: 550.144,,,,
2025-05-08 08:11:18,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 08:11:18,NVML library version: 550.144,,,,
2025-05-08 08:13:18,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 08:13:18,NVML library version: 550.144,,,,
2025-05-08 08:15:18,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 08:15:18,NVML library version: 550.144,,,,
2025-05-08 08:17:18,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 08:17:18,NVML library version: 550.144,,,,
2025-05-08 08:19:18,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 08:19:18,NVML library version: 550.144,,,,
2025-05-08 08:21:18,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 08:21:18,NVML library version: 550.144,,,,
2025-05-08 08:23:18,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 08:23:18,NVML library version: 550.144,,,,
2025-05-08 08:25:18,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 08:25:18,NVML library version: 550.144,,,,
2025-05-08 08:27:18,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 08:27:18,NVML library version: 550.144,,,,
2025-05-08 08:29:18,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 08:29:18,NVML library version: 550.144,,,,
2025-05-08 08:31:18,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 08:31:18,NVML library version: 550.144,,,,
2025-05-08 08:33:18,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 08:33:18,NVML library version: 550.144,,,,
2025-05-08 08:35:18,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 08:35:18,NVML library version: 550.144,,,,
2025-05-08 08:37:18,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 08:37:18,NVML library version: 550.144,,,,
2025-05-08 08:39:18,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 08:39:18,NVML library version: 550.144,,,,
2025-05-08 08:41:18,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 08:41:18,NVML library version: 550.144,,,,
2025-05-08 08:43:18,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 08:43:18,NVML library version: 550.144,,,,
2025-05-08 08:45:18,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 08:45:18,NVML library version: 550.144,,,,
2025-05-08 08:47:18,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 08:47:18,NVML library version: 550.144,,,,
2025-05-08 08:49:18,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 08:49:18,NVML library version: 550.144,,,,
2025-05-08 08:51:19,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 08:51:19,NVML library version: 550.144,,,,
2025-05-08 08:53:19,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 08:53:19,NVML library version: 550.144,,,,
2025-05-08 08:55:19,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 08:55:19,NVML library version: 550.144,,,,
2025-05-08 08:57:19,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 08:57:19,NVML library version: 550.144,,,,
2025-05-08 08:59:19,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 08:59:19,NVML library version: 550.144,,,,
2025-05-08 09:01:19,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 09:01:19,NVML library version: 550.144,,,,
2025-05-08 09:03:19,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 09:03:19,NVML library version: 550.144,,,,
2025-05-08 09:05:19,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 09:05:19,NVML library version: 550.144,,,,
2025-05-08 09:07:19,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 09:07:19,NVML library version: 550.144,,,,
2025-05-08 09:09:19,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 09:09:19,NVML library version: 550.144,,,,
2025-05-08 09:11:19,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 09:11:19,NVML library version: 550.144,,,,
2025-05-08 09:13:19,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 09:13:19,NVML library version: 550.144,,,,
2025-05-08 09:15:19,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 09:15:19,NVML library version: 550.144,,,,
2025-05-08 09:17:19,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 09:17:19,NVML library version: 550.144,,,,
2025-05-08 09:19:19,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 09:19:19,NVML library version: 550.144,,,,
2025-05-08 09:21:19,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 09:21:19,NVML library version: 550.144,,,,
2025-05-08 09:23:19,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 09:23:19,NVML library version: 550.144,,,,
2025-05-08 09:25:19,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 09:25:19,NVML library version: 550.144,,,,
2025-05-08 09:27:19,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 09:27:19,NVML library version: 550.144,,,,
2025-05-08 09:29:19,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 09:29:19,NVML library version: 550.144,,,,
2025-05-08 09:31:19,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 09:31:19,NVML library version: 550.144,,,,
2025-05-08 09:33:19,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 09:33:19,NVML library version: 550.144,,,,
2025-05-08 09:35:19,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 09:35:19,NVML library version: 550.144,,,,
2025-05-08 09:37:19,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 09:37:19,NVML library version: 550.144,,,,
2025-05-08 09:39:19,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 09:39:19,NVML library version: 550.144,,,,
2025-05-08 09:41:19,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 09:41:19,NVML library version: 550.144,,,,
2025-05-08 09:43:19,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 09:43:19,NVML library version: 550.144,,,,
2025-05-08 09:45:19,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 09:45:19,NVML library version: 550.144,,,,
2025-05-08 09:47:19,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 09:47:19,NVML library version: 550.144,,,,
2025-05-08 09:49:19,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 09:49:19,NVML library version: 550.144,,,,
2025-05-08 09:51:19,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 09:51:19,NVML library version: 550.144,,,,
2025-05-08 09:53:19,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 09:53:19,NVML library version: 550.144,,,,
2025-05-08 09:55:19,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 09:55:19,NVML library version: 550.144,,,,
2025-05-08 09:57:19,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 09:57:19,NVML library version: 550.144,,,,
2025-05-08 09:59:20,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 09:59:20,NVML library version: 550.144,,,,
2025-05-08 10:01:20,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 10:01:20,NVML library version: 550.144,,,,
2025-05-08 10:03:20,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 10:03:20,NVML library version: 550.144,,,,
2025-05-08 10:05:20,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 10:05:20,NVML library version: 550.144,,,,
2025-05-08 10:07:20,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 10:07:20,NVML library version: 550.144,,,,
2025-05-08 10:09:20,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 10:09:20,NVML library version: 550.144,,,,
2025-05-08 10:11:20,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 10:11:20,NVML library version: 550.144,,,,
2025-05-08 10:13:20,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 10:13:20,NVML library version: 550.144,,,,
2025-05-08 10:15:20,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 10:15:20,NVML library version: 550.144,,,,
2025-05-08 10:17:20,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 10:17:20,NVML library version: 550.144,,,,
2025-05-08 10:19:20,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 10:19:20,NVML library version: 550.144,,,,
2025-05-08 10:21:20,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 10:21:20,NVML library version: 550.144,,,,
2025-05-08 10:23:20,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 10:23:20,NVML library version: 550.144,,,,
2025-05-08 10:25:20,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 10:25:20,NVML library version: 550.144,,,,
2025-05-08 10:27:20,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 10:27:20,NVML library version: 550.144,,,,
2025-05-08 10:29:20,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 10:29:20,NVML library version: 550.144,,,,
2025-05-08 10:31:20,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 10:31:20,NVML library version: 550.144,,,,
2025-05-08 10:33:20,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 10:33:20,NVML library version: 550.144,,,,
2025-05-08 10:35:20,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 10:35:20,NVML library version: 550.144,,,,
2025-05-08 10:37:20,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 10:37:20,NVML library version: 550.144,,,,
2025-05-08 10:39:20,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 10:39:20,NVML library version: 550.144,,,,
2025-05-08 10:41:20,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 10:41:20,NVML library version: 550.144,,,,
2025-05-08 10:43:20,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 10:43:20,NVML library version: 550.144,,,,
2025-05-08 10:45:20,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 10:45:20,NVML library version: 550.144,,,,
2025-05-08 10:47:20,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 10:47:20,NVML library version: 550.144,,,,
2025-05-08 10:49:20,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 10:49:20,NVML library version: 550.144,,,,
2025-05-08 10:51:20,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 10:51:20,NVML library version: 550.144,,,,
2025-05-08 10:53:20,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 10:53:20,NVML library version: 550.144,,,,
2025-05-08 10:55:20,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 10:55:20,NVML library version: 550.144,,,,
2025-05-08 10:57:20,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 10:57:20,NVML library version: 550.144,,,,
2025-05-08 10:59:20,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 10:59:20,NVML library version: 550.144,,,,
2025-05-08 11:01:20,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 11:01:20,NVML library version: 550.144,,,,
2025-05-08 11:03:20,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 11:03:20,NVML library version: 550.144,,,,
2025-05-08 11:05:20,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 11:05:20,NVML library version: 550.144,,,,
2025-05-08 11:07:20,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 11:07:20,NVML library version: 550.144,,,,
2025-05-08 11:09:20,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 11:09:20,NVML library version: 550.144,,,,
2025-05-08 11:11:21,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 11:11:21,NVML library version: 550.144,,,,
2025-05-08 11:13:21,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 11:13:21,NVML library version: 550.144,,,,
2025-05-08 11:15:21,Failed to initialize NVML: Driver/library version mismatch,,,,
2025-05-08 11:15:21,NVML library version: 550.144,,,,
2025-05-08 11:17:21,Failed to initialize NVML: Driver/library version mismatch,,,,
